frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs,target_object,target_verb,target_pair
92_13505,92,450.166,9,1,['low_voltage_board_screen'],['take'],low_voltage_board_screen,take,take__low_voltage_board_screen
92_13690,92,456.333,7,1,['low_voltage_board'],['release'],low_voltage_board,release,release__low_voltage_board
92_15396,92,513.2,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
92_15915,92,530.5,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
92_16070,92,535.666,10,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
92_16274,92,542.466,9,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
92_16299,92,543.3,9,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
92_16428,92,547.6,10,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
92_16684,92,556.133,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
92_16708,92,556.933,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
92_17080,92,569.333,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_17110,92,570.333,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_17316,92,577.2,9,1,['oscilloscope_ground_clip'],['take'],oscilloscope_ground_clip,take,take__oscilloscope_ground_clip
92_17454,92,581.8,9,1,['oscilloscope_ground_clip'],['release'],oscilloscope_ground_clip,release,release__oscilloscope_ground_clip
92_17735,92,591.166,9,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
92_17812,92,593.733,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_17848,92,594.933,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_18078,92,602.6,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_18229,92,607.633,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_18668,92,622.266,8,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
92_18786,92,626.2,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_19128,92,637.6,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_19301,92,643.366,8,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
92_19508,92,650.266,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_19527,92,650.9,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_19907,92,663.566,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_20395,92,679.833,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_20695,92,689.833,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_21004,92,700.133,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_21033,92,701.1,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_21380,92,712.666,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_21707,92,723.566,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_21732,92,724.4,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_22022,92,734.066,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_22125,92,737.5,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_22518,92,750.6,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
92_22602,92,753.4,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
92_23000,92,766.666,7,1,['oscilloscope_ground_clip'],['decontact'],oscilloscope_ground_clip,decontact,decontact__oscilloscope_ground_clip
92_23041,92,768.033,10,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
92_23318,92,777.266,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_23345,92,778.166,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_23437,92,781.233,3,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
92_23448,92,781.6,3,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
92_23901,92,796.7,5,1,['screwdriver'],['decontact'],screwdriver,decontact,decontact__screwdriver
92_24546,92,818.2,11,1,['low_voltage_board'],['release'],low_voltage_board,release,release__low_voltage_board
92_24692,92,823.066,5,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
92_24707,92,823.566,5,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
92_24787,92,826.233,6,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
92_25424,92,847.466,6,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
92_26854,92,895.133,7,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
92_28066,92,935.533,8,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
92_28230,92,941.0,10,1,['pliers'],['release'],pliers,release,release__pliers
92_28361,92,945.366,7,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
92_28493,92,949.766,6,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
92_28575,92,952.5,5,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
92_28589,92,952.966,5,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
92_28802,92,960.066,12,1,['low_voltage_board_screen'],['take'],low_voltage_board_screen,take,take__low_voltage_board_screen
92_30024,92,1000.8,12,1,['screwdriver'],['take'],screwdriver,take,take__screwdriver
92_31534,92,1051.133,10,1,['low_voltage_board_screen'],['first_contact'],low_voltage_board_screen,first_contact,first_contact__low_voltage_board_screen
92_31926,92,1064.2,11,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
92_32118,92,1070.6,7,1,['screwdriver'],['first_contact'],screwdriver,first_contact,first_contact__screwdriver
92_33041,92,1101.366,6,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
92_33520,92,1117.333,9,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
92_33621,92,1120.7,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
92_33632,92,1121.066,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
92_33835,92,1127.833,5,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
92_34156,92,1138.533,5,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
92_34306,92,1143.533,9,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
92_34614,92,1153.8,10,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
92_34876,92,1162.533,3,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
92_34887,92,1162.9,3,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
92_35071,92,1169.033,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_35766,92,1192.2,10,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
92_35933,92,1197.766,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_35955,92,1198.5,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_36238,92,1207.933,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_36350,92,1211.666,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_36719,92,1223.966,9,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
92_36765,92,1225.5,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_36794,92,1226.466,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_37055,92,1235.166,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_37154,92,1238.466,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_37577,92,1252.566,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_37613,92,1253.766,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_37891,92,1263.033,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_37992,92,1266.4,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_38263,92,1275.433,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_38325,92,1277.5,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_38604,92,1286.8,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_38670,92,1289.0,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_38994,92,1299.8,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_39024,92,1300.8,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_39303,92,1310.1,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_39392,92,1313.066,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_39788,92,1326.266,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_39818,92,1327.266,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_40062,92,1335.4,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
92_40150,92,1338.333,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_40408,92,1346.933,5,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
92_40559,92,1351.966,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
92_40640,92,1354.666,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
92_40651,92,1355.033,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
92_40855,92,1361.833,10,1,['oscilloscope_ground_clip'],['take'],oscilloscope_ground_clip,take,take__oscilloscope_ground_clip
92_40990,92,1366.333,9,1,['oscilloscope_ground_clip'],['release'],oscilloscope_ground_clip,release,release__oscilloscope_ground_clip
92_41005,92,1366.833,10,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
92_41078,92,1369.266,10,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
92_41093,92,1369.766,9,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
92_41126,92,1370.866,9,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
92_41282,92,1376.066,9,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
92_41574,92,1385.8,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
92_41651,92,1388.366,3,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
92_41666,92,1388.866,3,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
92_42352,92,1411.733,6,1,['screwdriver'],['first_contact'],screwdriver,first_contact,first_contact__screwdriver
92_42592,92,1419.733,8,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
92_42721,92,1424.033,9,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
92_42859,92,1428.633,10,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
92_43192,92,1439.733,4,1,['screwdriver'],['decontact'],screwdriver,decontact,decontact__screwdriver
92_43446,92,1448.2,4,1,['screwdriver'],['first_contact'],screwdriver,first_contact,first_contact__screwdriver
92_44218,92,1473.933,7,1,['register'],['first_contact'],register,first_contact,first_contact__register
92_44288,92,1476.266,7,1,['register'],['first_contact'],register,first_contact,first_contact__register
92_45420,92,1514.0,4,1,['left_red_button'],['first_contact'],left_red_button,first_contact,first_contact__left_red_button
92_45450,92,1515.0,4,1,['left_red_button'],['decontact'],left_red_button,decontact,decontact__left_red_button
92_45464,92,1515.466,4,1,['right_red_button'],['first_contact'],right_red_button,first_contact,first_contact__right_red_button
92_45505,92,1516.833,4,1,['right_red_button'],['decontact'],right_red_button,decontact,decontact__right_red_button
95_979,95,32.633,4,1,['right_green_button'],['first_contact'],right_green_button,first_contact,first_contact__right_green_button
95_991,95,33.033,4,1,['right_green_button'],['decontact'],right_green_button,decontact,decontact__right_green_button
95_1011,95,33.7,4,1,['left_green_button'],['first_contact'],left_green_button,first_contact,first_contact__left_green_button
95_1030,95,34.333,4,1,['left_green_button'],['decontact'],left_green_button,decontact,decontact__left_green_button
95_1572,95,52.4,13,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
95_1670,95,55.666,3,1,['high_voltage_board'],['first_contact'],high_voltage_board,first_contact,first_contact__high_voltage_board
95_3367,95,112.233,8,1,['oscilloscope_probe_tip'],['first_contact'],oscilloscope_probe_tip,first_contact,first_contact__oscilloscope_probe_tip
95_3676,95,122.533,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
95_3691,95,123.033,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
95_3922,95,130.733,7,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
95_4153,95,138.433,7,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
95_4411,95,147.033,7,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
95_4555,95,151.833,6,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
95_5199,95,173.3,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
95_5210,95,173.666,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
95_5313,95,177.1,8,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
95_5388,95,179.6,5,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
95_5518,95,183.933,6,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
95_5908,95,196.933,5,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
95_6332,95,211.066,8,1,['screwdriver'],['release'],screwdriver,release,release__screwdriver
95_6366,95,212.2,5,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
95_6375,95,212.5,7,1,['screwdriver'],['take'],screwdriver,take,take__screwdriver
95_6501,95,216.7,5,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
