frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs
85_4936,85,164.533,5,0,[],[]
85_4948,85,164.933,5,0,[],[]
85_4960,85,165.333,5,0,[],[]
85_4987,85,166.233,8,0,[],[]
85_4999,85,166.633,8,0,[],[]
85_5011,85,167.033,9,0,[],[]
85_5057,85,168.566,7,0,[],[]
85_5069,85,168.966,7,0,[],[]
85_5081,85,169.366,7,0,[],[]
85_5170,85,172.333,10,0,[],[]
85_5182,85,172.733,10,0,[],[]
85_5194,85,173.133,8,0,[],[]
85_5213,85,173.766,7,0,[],[]
85_5218,85,173.933,8,0,[],[]
85_5225,85,174.166,7,0,[],[]
85_5230,85,174.333,7,0,[],[]
85_5237,85,174.566,7,0,[],[]
85_5262,85,175.4,7,0,[],[]
85_5274,85,175.8,6,0,[],[]
85_5286,85,176.2,6,0,[],[]
85_5396,85,179.866,6,0,[],[]
85_5408,85,180.266,5,0,[],[]
85_5416,85,180.533,5,0,[],[]
85_5420,85,180.666,6,0,[],[]
85_5428,85,180.933,6,0,[],[]
85_5440,85,181.333,6,0,[],[]
85_5646,85,188.2,6,0,[],[]
85_5658,85,188.6,6,0,[],[]
85_5722,85,190.733,5,0,[],[]
85_5977,85,199.233,7,0,[],[]
85_5989,85,199.633,7,0,[],[]
85_6001,85,200.033,5,0,[],[]
85_6043,85,201.433,5,0,[],[]
85_6055,85,201.833,4,0,[],[]
85_6067,85,202.233,4,0,[],[]
85_6092,85,203.066,8,0,[],[]
85_6104,85,203.466,7,0,[],[]
85_6116,85,203.866,8,0,[],[]
85_6368,85,212.266,7,0,[],[]
85_6380,85,212.666,7,0,[],[]
85_6392,85,213.066,8,0,[],[]
85_9138,85,304.6,8,0,[],[]
85_9150,85,305.0,9,0,[],[]
85_9162,85,305.4,7,0,[],[]
85_10326,85,344.2,7,0,[],[]
85_10338,85,344.6,10,0,[],[]
85_10350,85,345.0,9,0,[],[]
85_11212,85,373.733,8,0,[],[]
85_11224,85,374.133,8,0,[],[]
85_11236,85,374.533,8,0,[],[]
85_11573,85,385.766,5,0,[],[]
85_11585,85,386.166,6,0,[],[]
85_11597,85,386.566,7,0,[],[]
85_11705,85,390.166,7,0,[],[]
85_11717,85,390.566,6,0,[],[]
85_11729,85,390.966,4,0,[],[]
85_11995,85,399.833,6,0,[],[]
85_12007,85,400.233,4,0,[],[]
85_12019,85,400.633,6,0,[],[]
85_12073,85,402.433,6,0,[],[]
85_12085,85,402.833,6,0,[],[]
85_12097,85,403.233,4,0,[],[]
85_12906,85,430.2,4,0,[],[]
85_12914,85,430.466,4,0,[],[]
85_12918,85,430.6,4,0,[],[]
85_12926,85,430.866,3,0,[],[]
85_12930,85,431.0,3,0,[],[]
85_12938,85,431.266,3,0,[],[]
85_13001,85,433.366,5,0,[],[]
85_13013,85,433.766,5,0,[],[]
85_13025,85,434.166,4,0,[],[]
85_13345,85,444.833,4,0,[],[]
85_13357,85,445.233,4,0,[],[]
85_13369,85,445.633,4,0,[],[]
85_13513,85,450.433,3,0,[],[]
85_13525,85,450.833,4,0,[],[]
85_13537,85,451.233,7,0,[],[]
85_13772,85,459.066,8,0,[],[]
85_13784,85,459.466,8,0,[],[]
85_13786,85,459.533,8,0,[],[]
85_13796,85,459.866,8,0,[],[]
85_13798,85,459.933,8,0,[],[]
85_13810,85,460.333,8,0,[],[]
85_14023,85,467.433,5,0,[],[]
85_14035,85,467.833,3,0,[],[]
85_14038,85,467.933,3,0,[],[]
85_14047,85,468.233,3,0,[],[]
85_14050,85,468.333,3,0,[],[]
85_14062,85,468.733,3,0,[],[]
85_14406,85,480.2,7,0,[],[]
85_14418,85,480.6,7,0,[],[]
85_14430,85,481.0,4,0,[],[]
85_14545,85,484.833,3,0,[],[]
85_14557,85,485.233,4,0,[],[]
85_14569,85,485.633,4,0,[],[]
85_14577,85,485.9,4,0,[],[]
85_14589,85,486.3,4,0,[],[]
85_14601,85,486.7,4,0,[],[]
85_14625,85,487.5,3,0,[],[]
85_14637,85,487.9,3,0,[],[]
85_14808,85,493.6,9,0,[],[]
85_14820,85,494.0,8,0,[],[]
85_14832,85,494.4,6,0,[],[]
85_14975,85,499.166,6,0,[],[]
85_14977,85,499.233,6,0,[],[]
85_14987,85,499.566,6,0,[],[]
85_14989,85,499.633,6,0,[],[]
85_14999,85,499.966,6,0,[],[]
85_15001,85,500.033,6,0,[],[]
85_15408,85,513.6,7,0,[],[]
85_15420,85,514.0,8,0,[],[]
85_15432,85,514.4,8,0,[],[]
85_15533,85,517.766,5,0,[],[]
85_15545,85,518.166,5,0,[],[]
85_15557,85,518.566,5,0,[],[]
85_15568,85,518.933,4,0,[],[]
85_15580,85,519.333,4,0,[],[]
85_15592,85,519.733,5,0,[],[]
85_15889,85,529.633,6,0,[],[]
85_15901,85,530.033,5,0,[],[]
85_15913,85,530.433,4,0,[],[]
85_16245,85,541.5,4,0,[],[]
85_16257,85,541.9,4,0,[],[]
85_16269,85,542.3,4,0,[],[]
85_17252,85,575.066,4,0,[],[]
85_17264,85,575.466,5,0,[],[]
85_17276,85,575.866,4,0,[],[]
85_17305,85,576.833,3,0,[],[]
85_17317,85,577.233,3,0,[],[]
85_17329,85,577.633,3,0,[],[]
85_17548,85,584.933,5,0,[],[]
85_17560,85,585.333,5,0,[],[]
85_17572,85,585.733,4,0,[],[]
85_17789,85,592.966,4,0,[],[]
85_17801,85,593.366,4,0,[],[]
85_17813,85,593.766,4,0,[],[]
85_18252,85,608.4,7,0,[],[]
85_18264,85,608.8,6,0,[],[]
85_18276,85,609.2,6,0,[],[]
85_18308,85,610.266,3,0,[],[]
85_18320,85,610.666,4,0,[],[]
85_18332,85,611.066,3,0,[],[]
85_18337,85,611.233,3,0,[],[]
85_18349,85,611.633,4,0,[],[]
85_18361,85,612.033,4,0,[],[]
85_18795,85,626.5,4,0,[],[]
85_18807,85,626.9,4,0,[],[]
85_18819,85,627.3,4,0,[],[]
85_19648,85,654.933,4,0,[],[]
85_19660,85,655.333,3,0,[],[]
85_19672,85,655.733,4,0,[],[]
85_19774,85,659.133,7,0,[],[]
85_19786,85,659.533,6,0,[],[]
85_19798,85,659.933,4,0,[],[]
85_19830,85,661.0,4,0,[],[]
85_19842,85,661.4,4,0,[],[]
85_19854,85,661.8,4,0,[],[]
85_19899,85,663.3,4,0,[],[]
85_19911,85,663.7,4,0,[],[]
85_19923,85,664.1,4,0,[],[]
85_20115,85,670.5,4,0,[],[]
85_20127,85,670.9,4,0,[],[]
85_20139,85,671.3,4,0,[],[]
85_20436,85,681.2,8,0,[],[]
85_20448,85,681.6,8,0,[],[]
85_20460,85,682.0,8,0,[],[]
85_20533,85,684.433,3,0,[],[]
85_20545,85,684.833,5,0,[],[]
85_20557,85,685.233,5,0,[],[]
85_20983,85,699.433,4,0,[],[]
85_20995,85,699.833,4,0,[],[]
85_21007,85,700.233,4,0,[],[]
85_21204,85,706.8,4,0,[],[]
85_21216,85,707.2,4,0,[],[]
85_21228,85,707.6,4,0,[],[]
85_21350,85,711.666,9,0,[],[]
85_21362,85,712.066,4,0,[],[]
85_21374,85,712.466,4,0,[],[]
85_21440,85,714.666,4,0,[],[]
85_21452,85,715.066,4,0,[],[]
85_21464,85,715.466,4,0,[],[]
85_21653,85,721.766,8,0,[],[]
85_21665,85,722.166,8,0,[],[]
85_21677,85,722.566,8,0,[],[]
85_21776,85,725.866,6,0,[],[]
85_21788,85,726.266,6,0,[],[]
85_21791,85,726.366,8,0,[],[]
85_21800,85,726.666,8,0,[],[]
85_21803,85,726.766,7,0,[],[]
85_21815,85,727.166,6,0,[],[]
85_21924,85,730.8,7,0,[],[]
85_21936,85,731.2,7,0,[],[]
85_22069,85,735.633,9,0,[],[]
85_22081,85,736.033,8,0,[],[]
85_22093,85,736.433,7,0,[],[]
85_22150,85,738.333,5,0,[],[]
85_22162,85,738.733,6,0,[],[]
85_22174,85,739.133,4,0,[],[]
85_22213,85,740.433,7,0,[],[]
85_22225,85,740.833,4,0,[],[]
85_22232,85,741.066,4,0,[],[]
85_22237,85,741.233,4,0,[],[]
85_22244,85,741.466,3,0,[],[]
85_22256,85,741.866,3,0,[],[]
85_22465,85,748.833,7,0,[],[]
85_22477,85,749.233,7,0,[],[]
85_22489,85,749.633,9,0,[],[]
85_22547,85,751.566,8,0,[],[]
85_22559,85,751.966,8,0,[],[]
85_22571,85,752.366,9,0,[],[]
85_22581,85,752.7,8,0,[],[]
85_22593,85,753.1,7,0,[],[]
85_22605,85,753.5,9,0,[],[]
85_22912,85,763.733,6,0,[],[]
85_22924,85,764.133,5,0,[],[]
85_22936,85,764.533,6,0,[],[]
85_23130,85,771.0,5,0,[],[]
85_23142,85,771.4,3,0,[],[]
85_23154,85,771.8,3,0,[],[]
85_23263,85,775.433,7,0,[],[]
85_23275,85,775.833,6,0,[],[]
85_23287,85,776.233,6,0,[],[]
85_23580,85,786.0,8,0,[],[]
85_23592,85,786.4,8,0,[],[]
85_23604,85,786.8,7,0,[],[]
85_23903,85,796.766,8,0,[],[]
85_23915,85,797.166,7,0,[],[]
85_23927,85,797.566,8,0,[],[]
85_24005,85,800.166,8,0,[],[]
85_24017,85,800.566,8,0,[],[]
85_24029,85,800.966,8,0,[],[]
85_24466,85,815.533,10,0,[],[]
85_24478,85,815.933,10,0,[],[]
85_24490,85,816.333,9,0,[],[]
85_25568,85,852.266,10,0,[],[]
85_25580,85,852.666,9,0,[],[]
85_25592,85,853.066,8,0,[],[]
85_25669,85,855.633,8,0,[],[]
85_25681,85,856.033,7,0,[],[]
85_25693,85,856.433,7,0,[],[]
85_25993,85,866.433,9,0,[],[]
85_26005,85,866.833,8,0,[],[]
85_26017,85,867.233,9,0,[],[]
85_26956,85,898.533,8,0,[],[]
85_26968,85,898.933,8,0,[],[]
85_26980,85,899.333,7,0,[],[]
85_27052,85,901.733,5,0,[],[]
85_27064,85,902.133,8,0,[],[]
85_27076,85,902.533,10,0,[],[]
85_27149,85,904.966,10,0,[],[]
85_27161,85,905.366,5,0,[],[]
85_27173,85,905.766,9,0,[],[]
85_27393,85,913.1,6,0,[],[]
85_27405,85,913.5,8,0,[],[]
85_27417,85,913.9,9,0,[],[]
85_27584,85,919.466,8,0,[],[]
85_27596,85,919.866,8,0,[],[]
85_27608,85,920.266,8,0,[],[]
85_27636,85,921.2,8,0,[],[]
85_27647,85,921.566,8,0,[],[]
85_27648,85,921.6,5,0,[],[]
85_27659,85,921.966,6,0,[],[]
85_27660,85,922.0,6,0,[],[]
85_27671,85,922.366,4,0,[],[]
85_28080,85,936.0,8,0,[],[]
85_28092,85,936.4,8,0,[],[]
85_28104,85,936.8,8,0,[],[]
85_28770,85,959.0,4,0,[],[]
85_28782,85,959.4,5,0,[],[]
85_28794,85,959.8,6,0,[],[]
85_28869,85,962.3,4,0,[],[]
85_28881,85,962.7,5,0,[],[]
85_28893,85,963.1,5,0,[],[]
85_29042,85,968.066,4,0,[],[]
85_29053,85,968.433,4,0,[],[]
85_29054,85,968.466,4,0,[],[]
85_29065,85,968.833,3,0,[],[]
85_29066,85,968.866,3,0,[],[]
85_29077,85,969.233,3,0,[],[]
85_29178,85,972.6,4,0,[],[]
85_29190,85,973.0,4,0,[],[]
85_29202,85,973.4,4,0,[],[]
85_29518,85,983.933,4,0,[],[]
85_29530,85,984.333,4,0,[],[]
85_29542,85,984.733,4,0,[],[]
85_29790,85,993.0,6,0,[],[]
85_29802,85,993.4,6,0,[],[]
85_29804,85,993.466,7,0,[],[]
85_29814,85,993.8,7,0,[],[]
85_29816,85,993.866,7,0,[],[]
85_29828,85,994.266,5,0,[],[]
85_30048,85,1001.6,6,0,[],[]
85_30060,85,1002.0,5,0,[],[]
85_30072,85,1002.4,5,0,[],[]
85_30078,85,1002.6,5,0,[],[]
85_30090,85,1003.0,5,0,[],[]
85_30102,85,1003.4,6,0,[],[]
85_30269,85,1008.966,4,0,[],[]
85_30281,85,1009.366,3,0,[],[]
85_30282,85,1009.4,4,0,[],[]
85_30293,85,1009.766,4,0,[],[]
85_30294,85,1009.8,4,0,[],[]
85_30306,85,1010.2,4,0,[],[]
85_30678,85,1022.6,4,0,[],[]
85_30690,85,1023.0,3,0,[],[]
85_30702,85,1023.4,3,0,[],[]
85_30795,85,1026.5,2,0,[],[]
85_30807,85,1026.9,2,0,[],[]
85_30819,85,1027.3,2,0,[],[]
85_30900,85,1030.0,8,0,[],[]
85_30912,85,1030.4,8,0,[],[]
85_30914,85,1030.466,8,0,[],[]
85_30915,85,1030.5,8,0,[],[]
85_30924,85,1030.8,8,0,[],[]
85_30926,85,1030.866,8,0,[],[]
85_30927,85,1030.9,7,0,[],[]
85_30938,85,1031.266,6,0,[],[]
85_30939,85,1031.3,6,0,[],[]
85_31073,85,1035.766,7,0,[],[]
85_31085,85,1036.166,7,0,[],[]
85_31090,85,1036.333,6,0,[],[]
85_31097,85,1036.566,7,0,[],[]
85_31102,85,1036.733,7,0,[],[]
85_31114,85,1037.133,8,0,[],[]
85_31291,85,1043.033,7,0,[],[]
85_31303,85,1043.433,7,0,[],[]
85_31310,85,1043.666,7,0,[],[]
85_31315,85,1043.833,7,0,[],[]
85_31322,85,1044.066,7,0,[],[]
85_31334,85,1044.466,5,0,[],[]
85_31696,85,1056.533,4,0,[],[]
85_31708,85,1056.933,4,0,[],[]
85_31720,85,1057.333,3,0,[],[]
85_31975,85,1065.833,4,0,[],[]
85_31987,85,1066.233,4,0,[],[]
85_31999,85,1066.633,4,0,[],[]
85_32411,85,1080.366,4,0,[],[]
85_32423,85,1080.766,4,0,[],[]
85_32435,85,1081.166,4,0,[],[]
85_32959,85,1098.633,7,0,[],[]
85_32971,85,1099.033,7,0,[],[]
85_32983,85,1099.433,7,0,[],[]
85_33217,85,1107.233,4,0,[],[]
85_33229,85,1107.633,3,0,[],[]
85_33241,85,1108.033,3,0,[],[]
85_33347,85,1111.566,4,0,[],[]
85_33359,85,1111.966,5,0,[],[]
85_33371,85,1112.366,4,0,[],[]
85_33690,85,1123.0,4,0,[],[]
85_33702,85,1123.4,4,0,[],[]
85_33714,85,1123.8,4,0,[],[]
85_34042,85,1134.733,8,0,[],[]
85_34054,85,1135.133,7,0,[],[]
85_34066,85,1135.533,8,0,[],[]
85_34230,85,1141.0,5,0,[],[]
85_34242,85,1141.4,4,0,[],[]
85_34253,85,1141.766,3,0,[],[]
85_34254,85,1141.8,3,0,[],[]
85_34265,85,1142.166,4,0,[],[]
85_34277,85,1142.566,4,0,[],[]
85_34557,85,1151.9,4,0,[],[]
85_34569,85,1152.3,4,0,[],[]
85_34581,85,1152.7,4,0,[],[]
85_34782,85,1159.4,0,0,[],[]
85_34794,85,1159.8,9,0,[],[]
85_34806,85,1160.2,7,0,[],[]
85_35339,85,1177.966,5,0,[],[]
85_35351,85,1178.366,5,0,[],[]
85_35363,85,1178.766,5,0,[],[]
85_35410,85,1180.333,4,0,[],[]
85_35422,85,1180.733,4,0,[],[]
85_35434,85,1181.133,4,0,[],[]
85_35458,85,1181.933,3,0,[],[]
85_35543,85,1184.766,4,0,[],[]
85_35555,85,1185.166,3,0,[],[]
85_35567,85,1185.566,3,0,[],[]
85_35647,85,1188.233,3,0,[],[]
85_35659,85,1188.633,4,0,[],[]
85_35671,85,1189.033,4,0,[],[]
85_35776,85,1192.533,4,0,[],[]
85_35788,85,1192.933,4,0,[],[]
85_35800,85,1193.333,4,0,[],[]
85_36006,85,1200.2,7,0,[],[]
85_36018,85,1200.6,7,0,[],[]
85_36030,85,1201.0,7,0,[],[]
85_36097,85,1203.233,6,0,[],[]
85_36109,85,1203.633,7,0,[],[]
85_36121,85,1204.033,7,0,[],[]
85_36342,85,1211.4,4,0,[],[]
85_36354,85,1211.8,4,0,[],[]
85_36366,85,1212.2,4,0,[],[]
85_36497,85,1216.566,3,0,[],[]
85_36509,85,1216.966,3,0,[],[]
85_36521,85,1217.366,3,0,[],[]
85_36892,85,1229.733,6,0,[],[]
85_36904,85,1230.133,5,0,[],[]
85_36916,85,1230.533,5,0,[],[]
85_37056,85,1235.2,3,0,[],[]
85_37068,85,1235.6,3,0,[],[]
85_37080,85,1236.0,5,0,[],[]
85_37401,85,1246.7,4,0,[],[]
85_37413,85,1247.1,4,0,[],[]
85_37425,85,1247.5,4,0,[],[]
85_37561,85,1252.033,4,0,[],[]
85_37573,85,1252.433,4,0,[],[]
85_37585,85,1252.833,4,0,[],[]
85_37726,85,1257.533,4,0,[],[]
85_37738,85,1257.933,4,0,[],[]
85_37745,85,1258.166,4,0,[],[]
85_37750,85,1258.333,3,0,[],[]
85_37757,85,1258.566,3,0,[],[]
85_37769,85,1258.966,3,0,[],[]
85_37891,85,1263.033,9,0,[],[]
85_37903,85,1263.433,5,0,[],[]
85_37915,85,1263.833,4,0,[],[]
85_38090,85,1269.666,7,0,[],[]
85_38102,85,1270.066,8,0,[],[]
85_38114,85,1270.466,7,0,[],[]
85_38125,85,1270.833,9,0,[],[]
85_38137,85,1271.233,8,0,[],[]
85_38146,85,1271.533,7,0,[],[]
85_38149,85,1271.633,8,0,[],[]
85_38158,85,1271.933,8,0,[],[]
85_38170,85,1272.333,6,0,[],[]
85_38297,85,1276.566,7,0,[],[]
85_38308,85,1276.933,7,0,[],[]
85_38309,85,1276.966,7,0,[],[]
85_38320,85,1277.333,6,0,[],[]
85_38321,85,1277.366,6,0,[],[]
85_38332,85,1277.733,6,0,[],[]
85_38422,85,1280.733,7,0,[],[]
85_38434,85,1281.133,11,0,[],[]
85_38446,85,1281.533,5,0,[],[]
85_38483,85,1282.766,3,0,[],[]
85_38495,85,1283.166,4,0,[],[]
85_38507,85,1283.566,4,0,[],[]
85_38624,85,1287.466,3,0,[],[]
85_38636,85,1287.866,3,0,[],[]
85_38648,85,1288.266,2,0,[],[]
85_38712,85,1290.4,12,0,[],[]
85_38724,85,1290.8,10,0,[],[]
85_38736,85,1291.2,8,0,[],[]
85_38799,85,1293.3,7,0,[],[]
85_38811,85,1293.7,7,0,[],[]
85_38823,85,1294.1,7,0,[],[]
85_38923,85,1297.433,5,0,[],[]
85_38935,85,1297.833,5,0,[],[]
85_38947,85,1298.233,6,0,[],[]
85_39074,85,1302.466,6,0,[],[]
85_39086,85,1302.866,6,0,[],[]
85_39098,85,1303.266,6,0,[],[]
85_39128,85,1304.266,7,0,[],[]
85_39140,85,1304.666,7,0,[],[]
85_39152,85,1305.066,6,0,[],[]
85_39155,85,1305.166,6,0,[],[]
85_39179,85,1305.966,5,0,[],[]
85_39296,85,1309.866,4,0,[],[]
85_39308,85,1310.266,3,0,[],[]
85_39320,85,1310.666,4,0,[],[]
85_39458,85,1315.266,5,0,[],[]
85_39470,85,1315.666,5,0,[],[]
85_39482,85,1316.066,4,0,[],[]
85_39837,85,1327.9,5,0,[],[]
85_39849,85,1328.3,5,0,[],[]
85_39861,85,1328.7,6,0,[],[]
85_40226,85,1340.866,6,0,[],[]
85_40238,85,1341.266,6,0,[],[]
85_40250,85,1341.666,6,0,[],[]
85_41120,85,1370.666,4,0,[],[]
85_41132,85,1371.066,4,0,[],[]
85_41142,85,1371.4,4,0,[],[]
85_41144,85,1371.466,4,0,[],[]
85_41154,85,1371.8,4,0,[],[]
85_41161,85,1372.033,4,0,[],[]
85_41166,85,1372.2,4,0,[],[]
85_41173,85,1372.433,3,0,[],[]
85_41185,85,1372.833,4,0,[],[]
86_1059,86,35.3,4,0,[],[]
86_1071,86,35.7,4,0,[],[]
86_1072,86,35.733,4,0,[],[]
86_1083,86,36.1,4,0,[],[]
86_1084,86,36.133,4,0,[],[]
86_1096,86,36.533,4,0,[],[]
86_1102,86,36.733,4,0,[],[]
86_1114,86,37.133,4,0,[],[]
86_1118,86,37.266,4,0,[],[]
86_1126,86,37.533,4,0,[],[]
86_1130,86,37.666,4,0,[],[]
86_1142,86,38.066,4,0,[],[]
86_1523,86,50.766,12,0,[],[]
86_1528,86,50.933,12,0,[],[]
86_1535,86,51.166,12,0,[],[]
86_1540,86,51.333,12,0,[],[]
86_1547,86,51.566,12,0,[],[]
86_1552,86,51.733,12,0,[],[]
86_1679,86,55.966,8,0,[],[]
86_1681,86,56.033,8,0,[],[]
86_1691,86,56.366,9,0,[],[]
86_1693,86,56.433,8,0,[],[]
86_1703,86,56.766,9,0,[],[]
86_1705,86,56.833,9,0,[],[]
86_1859,86,61.966,14,0,[],[]
86_1871,86,62.366,13,0,[],[]
86_1883,86,62.766,10,0,[],[]
86_1894,86,63.133,7,0,[],[]
86_1906,86,63.533,6,0,[],[]
86_1918,86,63.933,6,0,[],[]
86_2142,86,71.4,7,0,[],[]
86_2154,86,71.8,7,0,[],[]
86_2166,86,72.2,7,0,[],[]
86_2474,86,82.466,8,0,[],[]
86_2486,86,82.866,8,0,[],[]
86_2498,86,83.266,9,0,[],[]
86_2841,86,94.7,8,0,[],[]
86_2844,86,94.8,8,0,[],[]
86_2853,86,95.1,7,0,[],[]
86_2856,86,95.2,6,0,[],[]
86_2865,86,95.5,7,0,[],[]
86_2868,86,95.6,7,0,[],[]
86_2904,86,96.8,9,0,[],[]
86_2916,86,97.2,9,0,[],[]
86_2928,86,97.6,8,0,[],[]
86_2933,86,97.766,8,0,[],[]
86_2945,86,98.166,7,0,[],[]
86_2957,86,98.566,8,0,[],[]
86_3065,86,102.166,6,0,[],[]
86_3077,86,102.566,6,0,[],[]
86_3089,86,102.966,6,0,[],[]
86_3951,86,131.7,5,0,[],[]
86_3961,86,132.033,4,0,[],[]
86_3963,86,132.1,4,0,[],[]
86_3973,86,132.433,4,0,[],[]
86_3975,86,132.5,4,0,[],[]
86_3985,86,132.833,3,0,[],[]
86_4100,86,136.666,7,0,[],[]
86_4112,86,137.066,7,0,[],[]
86_4124,86,137.466,5,0,[],[]
86_4348,86,144.933,5,0,[],[]
86_4360,86,145.333,5,0,[],[]
86_4372,86,145.733,5,0,[],[]
86_4722,86,157.4,7,0,[],[]
86_4734,86,157.8,8,0,[],[]
86_4746,86,158.2,6,0,[],[]
86_4936,86,164.533,7,0,[],[]
86_4948,86,164.933,7,0,[],[]
86_4953,86,165.1,7,0,[],[]
86_4960,86,165.333,6,0,[],[]
86_4965,86,165.5,7,0,[],[]
86_4977,86,165.9,8,0,[],[]
86_5068,86,168.933,9,0,[],[]
86_5080,86,169.333,9,0,[],[]
86_5091,86,169.7,8,0,[],[]
86_5092,86,169.733,8,0,[],[]
86_5103,86,170.1,8,0,[],[]
86_5115,86,170.5,8,0,[],[]
86_5271,86,175.7,5,0,[],[]
86_5280,86,176.0,4,0,[],[]
86_5283,86,176.1,4,0,[],[]
86_5292,86,176.4,4,0,[],[]
86_5295,86,176.5,4,0,[],[]
86_5304,86,176.8,4,0,[],[]
86_5305,86,176.833,4,0,[],[]
86_5315,86,177.166,4,0,[],[]
86_5317,86,177.233,4,0,[],[]
86_5327,86,177.566,4,0,[],[]
86_5329,86,177.633,4,0,[],[]
86_5339,86,177.966,4,0,[],[]
86_5350,86,178.333,4,0,[],[]
86_5362,86,178.733,4,0,[],[]
86_5374,86,179.133,5,0,[],[]
86_5424,86,180.8,5,0,[],[]
86_5436,86,181.2,5,0,[],[]
86_5448,86,181.6,5,0,[],[]
86_5507,86,183.566,10,0,[],[]
86_5519,86,183.966,9,0,[],[]
86_5531,86,184.366,9,0,[],[]
86_5559,86,185.3,9,0,[],[]
86_5570,86,185.666,9,0,[],[]
86_5571,86,185.7,9,0,[],[]
86_5582,86,186.066,9,0,[],[]
86_5583,86,186.1,9,0,[],[]
86_5594,86,186.466,9,0,[],[]
86_5660,86,188.666,6,0,[],[]
86_5672,86,189.066,7,0,[],[]
86_5684,86,189.466,9,0,[],[]
86_5736,86,191.2,9,0,[],[]
86_5748,86,191.6,9,0,[],[]
86_5760,86,192.0,8,0,[],[]
86_6159,86,205.3,5,0,[],[]
86_6171,86,205.7,7,0,[],[]
86_6183,86,206.1,10,0,[],[]
86_6422,86,214.066,7,0,[],[]
86_6434,86,214.466,8,0,[],[]
86_6446,86,214.866,6,0,[],[]
86_6452,86,215.066,6,0,[],[]
86_6464,86,215.466,7,0,[],[]
86_6476,86,215.866,9,0,[],[]
86_6572,86,219.066,7,0,[],[]
86_6584,86,219.466,7,0,[],[]
86_6596,86,219.866,7,0,[],[]
86_6625,86,220.833,7,0,[],[]
86_6637,86,221.233,7,0,[],[]
86_6649,86,221.633,6,0,[],[]
86_6844,86,228.133,5,0,[],[]
86_6856,86,228.533,5,0,[],[]
86_6868,86,228.933,5,0,[],[]
86_7463,86,248.766,8,0,[],[]
86_7475,86,249.166,9,0,[],[]
86_7487,86,249.566,8,0,[],[]
86_7683,86,256.1,8,0,[],[]
86_7695,86,256.5,8,0,[],[]
86_7707,86,256.899,8,0,[],[]
86_7747,86,258.233,9,0,[],[]
86_7752,86,258.399,8,0,[],[]
86_7759,86,258.633,9,0,[],[]
86_7764,86,258.8,9,0,[],[]
86_7771,86,259.033,8,0,[],[]
86_7776,86,259.2,8,0,[],[]
86_7811,86,260.366,8,0,[],[]
86_7823,86,260.766,8,0,[],[]
86_7835,86,261.166,9,0,[],[]
86_8266,86,275.533,9,0,[],[]
86_8278,86,275.933,9,0,[],[]
86_8279,86,275.966,9,0,[],[]
86_8290,86,276.333,9,0,[],[]
86_8291,86,276.366,9,0,[],[]
86_8303,86,276.766,9,0,[],[]
86_8369,86,278.966,9,0,[],[]
86_8381,86,279.366,6,0,[],[]
86_8393,86,279.766,4,0,[],[]
86_8464,86,282.133,8,0,[],[]
86_8476,86,282.533,7,0,[],[]
86_8488,86,282.933,9,0,[],[]
86_8637,86,287.9,8,0,[],[]
86_8649,86,288.3,11,0,[],[]
86_8661,86,288.7,13,0,[],[]
86_9037,86,301.233,9,0,[],[]
86_9049,86,301.633,8,0,[],[]
86_9050,86,301.666,8,0,[],[]
86_9060,86,302.0,7,0,[],[]
86_9061,86,302.033,7,0,[],[]
86_9062,86,302.066,7,0,[],[]
86_9072,86,302.4,4,0,[],[]
86_9074,86,302.466,4,0,[],[]
86_9084,86,302.8,4,0,[],[]
86_9422,86,314.066,8,0,[],[]
86_9434,86,314.466,8,0,[],[]
86_9446,86,314.866,8,0,[],[]
86_9519,86,317.3,12,0,[],[]
86_9531,86,317.7,9,0,[],[]
86_9543,86,318.1,9,0,[],[]
86_9550,86,318.333,9,0,[],[]
86_9562,86,318.733,8,0,[],[]
86_9574,86,319.133,8,0,[],[]
86_9790,86,326.333,8,0,[],[]
86_9802,86,326.733,8,0,[],[]
86_9814,86,327.133,5,0,[],[]
86_10363,86,345.433,9,0,[],[]
86_10375,86,345.833,9,0,[],[]
86_10387,86,346.233,9,0,[],[]
86_11333,86,377.766,8,0,[],[]
86_11345,86,378.166,8,0,[],[]
86_11357,86,378.566,10,0,[],[]
86_11440,86,381.333,8,0,[],[]
86_11452,86,381.733,8,0,[],[]
86_11464,86,382.133,6,0,[],[]
86_12285,86,409.5,5,0,[],[]
86_12297,86,409.9,8,0,[],[]
86_12309,86,410.3,8,0,[],[]
86_12954,86,431.8,6,0,[],[]
86_12966,86,432.2,7,0,[],[]
86_12978,86,432.6,7,0,[],[]
86_13003,86,433.433,6,0,[],[]
86_13015,86,433.833,6,0,[],[]
86_13027,86,434.233,6,0,[],[]
86_13099,86,436.633,6,0,[],[]
86_13111,86,437.033,5,0,[],[]
86_13123,86,437.433,7,0,[],[]
86_13264,86,442.133,6,0,[],[]
86_13276,86,442.533,9,0,[],[]
86_13288,86,442.933,8,0,[],[]
86_13503,86,450.1,5,0,[],[]
86_13515,86,450.5,5,0,[],[]
86_13527,86,450.9,5,0,[],[]
86_13554,86,451.8,9,0,[],[]
86_13562,86,452.066,7,0,[],[]
86_13566,86,452.2,7,0,[],[]
86_13574,86,452.466,8,0,[],[]
